"HS_ID","ID","PF","WATER_CONTENT"
24,"141","1.332","74.35"
24,"141","1.36","73.67"
24,"141","1.388","72.95"
24,"141","1.42","72.21"
24,"141","1.454","71.43"
24,"20","2.378","38.51"
24,"20","2.402","37.81"
24,"20","2.429","37.14"
24,"20","2.458","36.49"
24,"20","2.486","35.87"
24,"20","2.509","35.31"
24,"20","2.532","34.79"
24,"20","2.557","34.22"
24,"20","2.585","33.56"
24,"20","2.613","32.88"
24,"20","2.64","32.29"
24,"20","2.665","31.79"
24,"20","2.689","31.31"
24,"20","2.713","30.85"
24,"20","2.735","30.42"
24,"20","2.755","30"
24,"20","2.774","29.6"
24,"20","2.793","29.23"
24,"20","2.811","28.86"
24,"20","2.83","28.51"
24,"20","2.847","28.18"
24,"20","2.863","27.87"
24,"20","2.878","27.59"
24,"20","2.893","27.32"
24,"20","2.91","27.07"
24,"20","2.926","26.82"
24,"20","2.943","26.57"
24,"20","2.962","26.33"
24,"20","2.98","26.09"
24,"20","2.998","25.86"
24,"20","3.014","25.63"
24,"20","3.031","25.41"
24,"20","3.048","25.19"
24,"20","3.065","24.97"
24,"20","3.081","24.75"
24,"20","3.099","24.54"
24,"20","3.538","19.51"
24,"20",".345","85.92"
24,"20",".274","85.91"
24,"20",".307","85.86"
24,"20",".379","85.77"
24,"20",".5","85.62"
24,"20",".593","85.43"
24,"20",".561","85.19"
24,"20",".545","84.91"
24,"20",".655","84.58"
24,"20",".771","84.21"
24,"20",".867","83.81"
24,"20",".941","83.36"
24,"20",".991","82.88"
24,"20","1.025","82.38"
24,"20","1.048","81.85"
24,"20","1.073","81.3"
24,"20","1.084","80.72"
24,"20","1.122","80.12"
24,"20","1.174","79.49"
24,"20","1.213","78.85"
24,"20","1.241","78.19"
24,"20","1.269","77.51"
24,"20","1.305","76.81"
24,"20","1.337","76.11"
24,"20","1.366","75.41"
24,"20","1.397","74.7"
24,"20","1.428","73.95"
24,"20","1.456","73.18"
24,"20","1.483","72.41"
24,"20","1.512","71.65"
24,"20","1.54","70.89"
24,"20","1.564","70.12"
24,"20","1.589","69.34"
24,"20","1.612","68.55"
24,"20","1.631","67.75"
24,"20","1.651","66.94"
24,"20","1.671","66.12"
24,"20","1.69","65.28"
24,"20","1.71","64.44"
24,"20","1.729","63.58"
24,"20","1.75","62.7"
24,"20","1.77","61.8"
24,"20","1.79","60.87"
24,"20","1.811","59.92"
24,"20","1.833","58.94"
24,"20","1.855","57.93"
24,"20","1.879","56.87"
24,"20","1.905","55.77"
24,"20","1.931","54.61"
24,"20","1.959","53.37"
24,"20","1.991","52.08"
24,"20","2.025","50.76"
24,"20","2.061","49.46"
24,"20","2.098","48.21"
24,"20","2.134","47.01"
24,"20","2.17","45.91"
24,"20","2.202","44.95"
24,"20","2.229","44.06"
24,"20","2.254","43.2"
24,"20","2.277","42.36"
24,"20","2.297","41.54"
24,"20","2.316","40.74"
24,"20","2.335","39.97"
24,"20","2.356","39.23"
24,"46","2.951","23.61"
24,"46",".555","86.5"
24,"46",".227","85.35"
24,"46",".41","85.09"
24,"46",".537","84.81"
24,"46",".642","84.51"
24,"46",".715","84.19"
24,"46",".77","83.85"
24,"46",".841","83.49"
24,"46",".917","83.12"
24,"46",".973","82.73"
24,"46",".956","82.33"
24,"46",".905","81.92"
24,"46",".921","81.48"
24,"46",".962","81.03"
24,"46",".992","80.56"
24,"46","1.023","80.07"
24,"46","1.054","79.57"
24,"46","1.078","79.04"
24,"46","1.075","78.5"
24,"46","1.085","77.94"
24,"46","1.119","77.36"
24,"46","1.136","76.76"
24,"46","1.157","76.15"
24,"46","1.17","75.52"
24,"46","1.184","74.87"
24,"46","1.207","74.21"
24,"46","1.227","73.53"
24,"46","3.506","17.59"
24,"46","1.249","72.84"
24,"46","1.273","72.13"
24,"46","1.297","71.4"
24,"46","1.321","70.66"
24,"46","1.345","69.9"
24,"46","1.371","69.12"
24,"46","1.397","68.33"
24,"46","1.423","67.52"
24,"46","1.449","66.7"
24,"46","1.475","65.85"
24,"46","1.502","64.99"
24,"46","1.533","64.12"
24,"46","1.561","63.22"
24,"46","1.583","62.3"
24,"46","1.606","61.37"
24,"46","1.628","60.42"
24,"46","1.65","59.47"
24,"46","1.672","58.51"
24,"46","1.694","57.55"
24,"46","1.716","56.57"
24,"46","1.737","55.6"
24,"46","1.757","54.65"
24,"46","1.779","53.71"
24,"46","1.805","52.67"
24,"46","1.834","51.58"
24,"46","1.863","50.52"
24,"46","1.892","49.45"
24,"46","1.922","48.37"
24,"46","1.953","47.28"
24,"46","1.986","46.17"
24,"46","2.021","45.06"
24,"46","2.059","43.95"
24,"46","2.099","42.83"
24,"46","2.142","41.73"
24,"46","2.187","40.64"
24,"46","2.231","39.57"
24,"46","2.27","38.52"
24,"46","2.306","37.5"
24,"46","2.341","36.51"
24,"46","2.379","35.58"
24,"46","2.417","34.69"
24,"46","2.452","33.85"
24,"46","2.484","33.04"
24,"46","2.513","32.28"
24,"46","2.541","31.58"
24,"46","2.567","30.95"
24,"46","2.593","30.39"
24,"46","2.62","29.88"
24,"46","2.646","29.39"
24,"46","2.671","28.92"
24,"46","2.695","28.47"
24,"46","2.717","28.04"
24,"46","2.739","27.63"
24,"46","2.76","27.23"
24,"46","2.781","26.84"
24,"46","2.801","26.46"
24,"46","2.821","26.09"
24,"46","2.84","25.72"
24,"46","2.859","25.35"
24,"46","2.877","24.99"
24,"46","2.896","24.63"
24,"46","2.914","24.3"
24,"46","2.933","23.96"
25,"20","2.511","25.18"
25,"20","2.529","24.8"
25,"20","2.548","24.42"
25,"20","2.566","24.03"
25,"20","2.584","23.64"
25,"20","2.602","23.23"
25,"20","2.621","22.83"
25,"20",".4","82.73"
25,"20",".331","82.72"
25,"20",".317","82.68"
25,"20",".266","82.59"
25,"20",".211","82.46"
25,"20",".2","82.3"
25,"20",".223","82.09"
25,"20",".293","81.84"
25,"20",".391","81.56"
25,"20",".495","81.24"
25,"20",".601","80.89"
25,"20",".706","80.51"
25,"20",".799","80.1"
25,"20",".875","79.67"
25,"20",".943","79.21"
25,"20",".999","78.74"
25,"20","1.037","78.26"
25,"20","1.062","77.74"
25,"20","1.082","77.2"
25,"20","1.093","76.63"
25,"20","1.097","76.03"
25,"20","1.116","75.4"
25,"20","1.144","74.74"
25,"20","1.165","74.06"
25,"20","1.176","73.35"
25,"20","1.19","72.61"
25,"20","1.217","71.85"
25,"20","1.238","71.06"
25,"20","1.254","70.24"
25,"20","1.269","69.4"
25,"20","2.643","22.44"
25,"20","2.667","22.06"
25,"20","2.693","21.67"
25,"20","2.723","21.29"
25,"20","2.754","20.89"
25,"20","2.786","20.5"
25,"20","3.276","15.22"
25,"20","1.283","68.54"
25,"20","1.298","67.64"
25,"20","1.313","66.73"
25,"20","1.329","65.78"
25,"20","1.344","64.82"
25,"20","1.36","63.82"
25,"20","1.377","62.8"
25,"20","1.395","61.75"
25,"20","1.413","60.68"
25,"20","1.431","59.57"
25,"20","1.45","58.44"
25,"20","1.47","57.28"
25,"20","1.493","56.09"
25,"20","1.517","54.88"
25,"20","1.541","53.66"
25,"20","1.566","52.46"
25,"20","1.592","51.28"
25,"20","1.62","50.09"
25,"20","1.652","48.89"
25,"20","1.69","47.66"
25,"20","1.731","46.52"
25,"20","1.775","45.5"
25,"20","1.819","44.51"
25,"20","1.863","43.52"
25,"20","1.903","42.56"
25,"20","1.937","41.61"
25,"20","1.965","40.68"
25,"20","1.989","39.79"
25,"20","2.01","38.93"
25,"20","2.031","38.12"
25,"20","2.05","37.35"
25,"20","2.067","36.65"
25,"20","2.083","36"
25,"20","2.099","35.44"
25,"20","2.113","34.95"
25,"20","2.127","34.53"
25,"20","2.14","34.15"
25,"20","2.152","33.77"
25,"20","2.166","33.36"
25,"20","2.184","32.93"
25,"20","2.203","32.5"
25,"20","2.221","32.06"
25,"20","2.239","31.61"
25,"20","2.258","31.16"
25,"20","2.276","30.71"
25,"20","2.295","30.25"
25,"20","2.314","29.8"
25,"20","2.332","29.34"
25,"20","2.349","28.89"
25,"20","2.367","28.45"
25,"20","2.385","28.02"
25,"20","2.402","27.59"
25,"20","2.419","27.15"
25,"20","2.437","26.74"
25,"20","2.455","26.34"
25,"20","2.474","25.95"
25,"20","2.493","25.56"
25,"28",".262","82.75"
25,"28",".139","82.61"
25,"28",".497","82.33"
25,"28",".661","82.03"
25,"28",".763","81.7"
25,"28",".839","81.35"
25,"28",".897","80.97"
25,"28",".76","80.58"
25,"28",".636","80.16"
25,"28",".698","79.71"
25,"28",".746","79.22"
25,"28",".786","78.71"
25,"28",".823","78.16"
25,"28",".86","77.59"
25,"28",".891","76.98"
25,"28",".916","76.35"
25,"28",".938","75.69"
25,"28",".961","75"
25,"28",".983","74.27"
25,"28","1.005","73.52"
25,"28","1.028","72.74"
25,"28","1.052","71.92"
25,"28","1.074","71.07"
25,"28","2.743","22.41"
25,"28","2.771","22.08"
25,"28","2.799","21.75"
25,"28","2.822","21.43"
25,"28","2.846","21.12"
25,"28","2.878","20.82"
25,"28","3.311","17.38"
25,"28","1.096","70.19"
25,"28","1.118","69.27"
25,"28","1.139","68.32"
25,"28","1.161","67.32"
25,"28","1.183","66.27"
25,"28","1.203","65.21"
25,"28","1.221","64.23"
25,"28","1.237","63.34"
25,"28","1.252","62.49"
25,"28","1.27","61.63"
25,"28","1.287","60.72"
25,"28","1.306","59.78"
25,"28","1.325","58.77"
25,"28","1.345","57.72"
25,"28","1.368","56.62"
25,"28","1.394","55.48"
25,"28","1.424","54.29"
25,"28","1.459","53.05"
25,"28","1.499","51.77"
25,"28","1.542","50.42"
25,"28","1.59","48.99"
25,"28","1.641","47.49"
25,"28","1.694","45.98"
25,"28","1.75","44.64"
25,"28","1.808","43.62"
25,"28","1.861","42.73"
25,"28","1.904","41.86"
25,"28","1.938","41.02"
25,"28","1.968","40.19"
25,"28","1.995","39.39"
25,"28","2.02","38.61"
25,"28","2.044","37.86"
25,"28","2.067","37.13"
25,"28","2.09","36.42"
25,"28","2.112","35.74"
25,"28","2.133","35.08"
25,"28","2.154","34.44"
25,"28","2.174","33.83"
25,"28","2.194","33.23"
25,"28","2.214","32.66"
25,"28","2.235","32.1"
25,"28","2.255","31.56"
25,"28","2.276","31.03"
25,"28","2.296","30.52"
25,"28","2.315","30.02"
25,"28","2.333","29.52"
25,"28","2.352","29.04"
25,"28","2.372","28.6"
25,"28","2.394","28.2"
25,"28","2.416","27.82"
25,"28","2.437","27.44"
25,"28","2.458","27.06"
25,"28","2.476","26.66"
25,"28","2.495","26.26"
25,"28","2.517","25.88"
25,"28","2.538","25.5"
25,"28","2.56","25.13"
25,"28","2.584","24.76"
25,"28","2.609","24.4"
25,"28","2.63","24.06"
25,"28","2.65","23.73"
25,"28","2.672","23.41"
25,"28","2.694","23.08"
25,"28","2.717","22.75"
25,"73","1.372","58.72"
25,"73","1.403","57.55"
25,"73","1.435","56.34"
25,"73","1.466","55.08"
25,"73","1.499","53.79"
25,"73","1.535","52.46"
25,"73","1.576","51.11"
25,"73","1.619","49.75"
25,"73","1.664","48.36"
25,"73","1.713","47.07"
25,"73","1.761","45.99"
25,"73","1.805","45.03"
25,"73","1.842","44.1"
25,"73","1.875","43.21"
25,"73","1.903","42.36"
25,"73","1.927","41.56"
25,"73","1.949","40.8"
25,"73","1.969","40.07"
25,"73","1.988","39.39"
25,"73","2.008","38.75"
25,"73","2.026","38.15"
25,"73","2.043","37.62"
25,"73","2.058","37.15"
25,"73","2.074","36.69"
25,"73","2.09","36.24"
25,"73","2.107","35.8"
25,"73","2.124","35.39"
25,"73","2.142","34.99"
25,"73","2.16","34.61"
25,"73","2.178","34.23"
25,"73","2.194","33.86"
25,"73","2.21","33.49"
25,"73","2.225","33.13"
25,"73","2.242","32.78"
25,"73","2.258","32.43"
25,"73","2.273","32.08"
25,"73","2.286","31.75"
25,"73","2.3","31.43"
25,"73","2.316","31.13"
25,"73","2.332","30.84"
25,"73","2.349","30.55"
25,"73","2.367","30.26"
25,"73","2.384","29.97"
25,"73","2.399","29.68"
25,"73","2.415","29.39"
25,"73","2.43","29.1"
25,"73","2.447","28.82"
25,"73","2.462","28.53"
25,"73","2.477","28.25"
25,"73","2.492","27.96"
25,"73","2.508","27.68"
25,"73","2.524","27.4"
25,"73","2.54","27.12"
25,"73","2.556","26.84"
25,"73","2.573","26.56"
25,"73","2.589","26.27"
25,"73","2.605","25.99"
25,"73","2.618","25.71"
25,"73","2.63","25.43"
25,"73","2.643","25.14"
25,"73","3.631","18.39"
25,"73",".311","83.6"
25,"73",".37","83.33"
25,"73",".542","82.77"
25,"73",".625","82.18"
25,"73",".658","81.56"
25,"73",".633","80.9"
25,"73",".656","80.22"
25,"73",".75","79.51"
25,"73",".814","78.78"
25,"73",".858","78.03"
25,"73",".885","77.27"
25,"73",".912","76.51"
25,"73",".934","75.73"
25,"73",".954","74.92"
25,"73",".979","74.04"
25,"73","1.006","73.16"
25,"73","1.035","72.3"
25,"73","1.064","71.44"
25,"73","1.09","70.56"
25,"73","1.114","69.66"
25,"73","1.136","68.76"
25,"73","1.157","67.84"
25,"73","1.178","66.9"
25,"73","1.199","65.95"
25,"73","1.221","64.99"
25,"73","1.244","64"
25,"73","1.267","63"
25,"73","1.291","61.97"
25,"73","1.317","60.92"
25,"73","1.344","59.84"
26,"28","1.456","63.12"
26,"28","1.47","62.17"
26,"28","1.486","61.2"
26,"28","1.502","60.21"
26,"28","1.52","59.2"
26,"28","1.54","58.16"
26,"28","1.562","57.1"
26,"28","1.587","55.99"
26,"28","1.612","54.85"
26,"28","1.638","53.68"
26,"28","1.666","52.47"
26,"28","1.696","51.25"
26,"28","1.73","50.01"
26,"28","1.766","48.75"
26,"28","1.805","47.45"
26,"28","1.848","46.14"
26,"28","1.892","44.93"
26,"28","1.937","43.82"
26,"28","1.982","42.72"
26,"28","2.027","41.63"
26,"28","2.072","40.56"
26,"28","2.119","39.52"
26,"28","2.167","38.49"
26,"28","2.212","37.51"
26,"28","2.253","36.55"
26,"28","2.288","35.65"
26,"28","2.319","34.79"
26,"28","2.347","33.99"
26,"28","2.372","33.26"
26,"28","2.393","32.61"
26,"28","2.413","32.03"
26,"28","2.433","31.48"
26,"28","2.453","30.96"
26,"28","2.471","30.47"
26,"28","2.49","30.02"
26,"28","2.509","29.59"
26,"28","2.528","29.16"
26,"28","2.546","28.75"
26,"28","2.563","28.34"
26,"28","2.58","27.95"
26,"28","2.597","27.56"
26,"28","2.614","27.18"
26,"28","2.632","26.81"
26,"28","2.649","26.45"
26,"28","2.664","26.1"
26,"28","2.68","25.76"
26,"28","2.697","25.45"
26,"28","2.714","25.15"
26,"28","2.732","24.86"
26,"28","2.751","24.56"
26,"28","2.77","24.27"
26,"28","2.789","23.98"
26,"28","2.807","23.69"
26,"28","2.824","23.4"
26,"28","2.843","23.12"
26,"28","2.861","22.83"
26,"28","2.88","22.55"
26,"28","2.899","22.27"
26,"28","2.919","21.98"
26,"28","2.94","21.7"
26,"28","2.961","21.42"
26,"28","2.982","21.15"
26,"28","3.003","20.87"
26,"28","3.456","16.42"
26,"28",".078","85.37"
26,"28",".191","84.97"
26,"28",".36","84.64"
26,"28",".505","84.26"
26,"28",".635","83.84"
26,"28",".755","83.37"
26,"28",".865","82.86"
26,"28",".964","82.32"
26,"28","1.052","81.76"
26,"28","1.12","81.18"
26,"28","1.161","80.57"
26,"28","1.196","79.93"
26,"28","1.225","79.27"
26,"28","1.21","78.6"
26,"28","1.188","77.9"
26,"28","1.227","77.2"
26,"28","1.269","76.49"
26,"28","1.283","75.78"
26,"28","1.293","75.09"
26,"28","1.298","74.37"
26,"28","1.31","73.58"
26,"28","1.324","72.73"
26,"28","1.335","71.88"
26,"28","1.348","71.06"
26,"28","1.36","70.22"
26,"28","1.373","69.38"
26,"28","1.385","68.52"
26,"28","1.396","67.65"
26,"28","1.408","66.77"
26,"28","1.418","65.87"
26,"28","1.43","64.97"
26,"28","1.443","64.05"
26,"54","1.505","61.71"
26,"54","1.524","60.57"
26,"54","1.546","59.38"
26,"54","1.568","58.16"
26,"54","1.59","56.89"
26,"54","1.615","55.58"
26,"54","1.643","54.24"
26,"54","1.672","52.89"
26,"54","1.705","51.52"
26,"54","1.744","50.1"
26,"54","1.788","48.62"
26,"54","1.837","47.08"
26,"54","1.892","45.5"
26,"54","1.953","43.83"
26,"54","2.021","42.28"
26,"54","2.093","41.01"
26,"54","2.164","39.89"
26,"54","2.225","38.8"
26,"54","2.275","37.76"
26,"54","2.316","36.75"
26,"54","2.35","35.78"
26,"54","2.38","34.86"
26,"54","2.407","33.97"
26,"54","2.431","33.12"
26,"54","2.453","32.31"
26,"54","2.473","31.55"
26,"54","2.493","30.82"
26,"54","2.511","30.14"
26,"54","2.527","29.49"
26,"54","2.541","28.88"
26,"54","2.553","28.32"
26,"54","2.567","27.84"
26,"54","2.583","27.41"
26,"54","2.603","27.01"
26,"54","2.624","26.63"
26,"54","2.642","26.29"
26,"54","2.659","25.97"
26,"54","2.676","25.66"
26,"54","2.692","25.36"
26,"54","2.707","25.08"
26,"54","2.722","24.8"
26,"54","2.737","24.52"
26,"54","2.752","24.24"
26,"54","2.767","23.96"
26,"54","2.781","23.66"
26,"54","2.794","23.35"
26,"54","2.803","23.02"
26,"54","2.812","22.67"
26,"54","2.825","22.3"
26,"54","2.84","21.93"
26,"54","2.857","21.56"
26,"54","2.879","21.24"
26,"54","2.903","20.93"
26,"54","2.925","20.63"
26,"54","2.946","20.34"
26,"54","2.968","20.06"
26,"54","2.988","19.79"
26,"54","3.009","19.53"
26,"54","3.029","19.26"
26,"54","3.049","19.01"
26,"54","3.063","18.75"
26,"54","3.475","15.2"
26,"54",".039","86.38"
26,"54",".178","86.18"
26,"54",".455","85.75"
26,"54",".635","85.28"
26,"54",".773","84.77"
26,"54",".894","84.22"
26,"54",".999","83.64"
26,"54","1.086","83.03"
26,"54","1.159","82.4"
26,"54","1.164","81.77"
26,"54","1.144","81.14"
26,"54","1.17","80.5"
26,"54","1.2","79.82"
26,"54","1.216","79.12"
26,"54","1.222","78.39"
26,"54","1.228","77.64"
26,"54","1.239","76.86"
26,"54","1.253","76.06"
26,"54","1.269","75.24"
26,"54","1.286","74.4"
26,"54","1.303","73.55"
26,"54","1.319","72.67"
26,"54","1.336","71.77"
26,"54","1.352","70.86"
26,"54","1.369","69.92"
26,"54","1.384","68.97"
26,"54","1.399","68"
26,"54","1.415","67.01"
26,"54","1.431","66"
26,"54","1.448","64.97"
26,"54","1.466","63.91"
26,"54","1.486","62.83"
27,"23","2.391","32.54"
27,"23","2.404","31.93"
27,"23","2.415","31.38"
27,"23","2.426","30.88"
27,"23","2.437","30.41"
27,"23","2.448","29.94"
27,"23","2.459","29.48"
27,"23","2.47","29.03"
27,"23","2.481","28.6"
27,"23","2.493","28.18"
27,"23","2.505","27.76"
27,"23","2.517","27.34"
27,"23","2.529","26.93"
27,"23","2.54","26.52"
27,"23","2.552","26.12"
27,"23","2.563","25.71"
27,"23","2.576","25.31"
27,"23","2.589","24.91"
27,"23","2.601","24.51"
27,"23","2.613","24.12"
27,"23","2.626","23.74"
27,"23","2.64","23.37"
27,"23","2.656","23.02"
27,"23","2.672","22.67"
27,"23","2.689","22.32"
27,"23","2.708","21.96"
27,"23","2.727","21.61"
27,"23","2.746","21.26"
27,"23","2.766","20.91"
27,"23","2.785","20.56"
27,"23","2.807","20.21"
27,"23","2.835","19.86"
27,"23","3.35","15.25"
27,"23",".132","83.22"
27,"23",".145","83.11"
27,"23",".353","82.88"
27,"23",".529","82.59"
27,"23",".671","82.26"
27,"23",".788","81.89"
27,"23",".891","81.47"
27,"23",".983","81.03"
27,"23","1.064","80.54"
27,"23","1.137","80.03"
27,"23","1.202","79.5"
27,"23","1.261","78.95"
27,"23","1.3","78.36"
27,"23","1.32","77.76"
27,"23","1.334","77.13"
27,"23","1.352","76.48"
27,"23","1.376","75.82"
27,"23","1.395","75.14"
27,"23","1.405","74.45"
27,"23","1.416","73.76"
27,"23","1.425","73.07"
27,"23","1.433","72.37"
27,"23","1.447","71.66"
27,"23","1.459","70.9"
27,"23","1.467","70.11"
27,"23","1.476","69.32"
27,"23","1.488","68.55"
27,"23","1.499","67.75"
27,"23","1.509","66.95"
27,"23","1.52","66.12"
27,"23","1.53","65.29"
27,"23","1.54","64.43"
27,"23","1.552","63.57"
27,"23","1.564","62.69"
27,"23","1.576","61.79"
27,"23","1.591","60.88"
27,"23","1.606","59.96"
27,"23","1.622","59.01"
27,"23","1.64","58.05"
27,"23","1.66","57.07"
27,"23","1.681","56.07"
27,"23","1.704","55.04"
27,"23","1.728","54"
27,"23","1.754","52.92"
27,"23","1.783","51.81"
27,"23","1.811","50.67"
27,"23","1.841","49.51"
27,"23","1.874","48.33"
27,"23","1.91","47.14"
27,"23","1.948","45.93"
27,"23","1.989","44.71"
27,"23","2.032","43.45"
27,"23","2.078","42.21"
27,"23","2.125","41.14"
27,"23","2.169","40.21"
27,"23","2.209","39.3"
27,"23","2.244","38.43"
27,"23","2.273","37.59"
27,"23","2.296","36.78"
27,"23","2.316","35.99"
27,"23","2.334","35.24"
27,"23","2.349","34.52"
27,"23","2.364","33.83"
27,"23","2.377","33.17"
27,"96","2.815","16.68"
27,"96","2.843","16.19"
27,"96","2.875","15.74"
27,"96",".103","84.75"
27,"96",".104","84.47"
27,"96",".275","84.3"
27,"96",".424","84.08"
27,"96",".519","83.82"
27,"96",".629","83.52"
27,"96",".739","83.18"
27,"96",".833","82.8"
27,"96",".925","82.38"
27,"96","1.001","81.92"
27,"96","1.074","81.43"
27,"96","1.139","80.9"
27,"96","1.197","80.34"
27,"96","1.241","79.74"
27,"96","1.272","79.12"
27,"96","1.3","78.52"
27,"96","1.328","77.92"
27,"96","1.348","77.29"
27,"96","1.367","76.64"
27,"96","1.387","75.97"
27,"96","1.406","75.27"
27,"96","1.426","74.56"
27,"96","1.446","73.82"
27,"96","1.464","73.07"
27,"96","1.481","72.3"
27,"96","1.497","71.51"
27,"96","1.511","70.7"
27,"96","1.525","69.88"
27,"96","1.538","69.05"
27,"96","1.549","68.2"
27,"96","1.56","67.33"
27,"96","2.913","15.33"
27,"96","2.953","14.93"
27,"96","3.372","11.33"
27,"96","1.572","66.45"
27,"96","1.586","65.55"
27,"96","1.601","64.64"
27,"96","1.616","63.71"
27,"96","1.631","62.76"
27,"96","1.645","61.8"
27,"96","1.659","60.81"
27,"96","1.675","59.79"
27,"96","1.692","58.76"
